date,precipitacion_unidadmedida,precipitacion_amazonas,precipitacion_arauca,precipitacion_atlantico,precipitacion_bogota,precipitacion_bolivar,precipitacion_caqueta,precipitacion_casanare,precipitacion_cesar,precipitacion_choco,precipitacion_guainia,precipitacion_guaviare,precipitacion_la guajira,precipitacion_magdalena,precipitacion_meta,precipitacion_narino,precipitacion_norte de santander,precipitacion_putumayo,precipitacion_quindio,precipitacion_risaralda,precipitacion_san andres providencia,precipitacion_sucre,precipitacion_vaupes,precipitacion_vichada,precipitacion_departamentos_represa
2021-01-29,mm,9.940000000000001,38.900000000000006,11.87,0.0,0.44,1.4,1.6,0.0,995.0999999999999,0.0,0.5,0.2,17.479999999999997,0.88,144.644,0.0,1.4,0.0,73.886,0.0,7.7,0.0,17.14,761.188
2021-01-30,mm,17.12,43.0,12.49,0.05,0.88,0.0,2.7,0.0,980.0999999999999,0.0,14.0,0.1,15.46,0.47,49.434000000000005,0.0,1.0,0.0,0.0,0.0,6.8999999999999995,0.0,7.32,1640.3749999999998
2021-01-31,mm,26.17,55.4,10.81,0.0,3.96,0.0,1.5,0.0,979.4,2.3,14.0,0.0,14.379999999999999,0.38,52.748,0.2,0.0,0.0,6.2909999999999995,0.0,17.1,0.4,7.360000000000001,1990.108
2021-02-01,mm,12.1,57.7,11.01,0.0,11.21,43.400000000000006,1.3,0.0,1116.1,0.8,15.560000000000002,0.0,16.89,3.39,158.304,14.31,6.6,0.0,0.1,0.0,11.7,1.2,0.16,1521.65
2021-02-02,mm,35.44,14.2,11.93,0.0,2.17,10.1,1.3,0.0,1031.8,0.1,1.6199999999999999,0.2,15.889999999999999,3.91,97.612,0.0,7.3999999999999995,1.2,36.094,0.0,7.7,1.8,17.0,764.4990000000001
2021-02-03,mm,3.21,7.3,10.54,0.0,2.27,0.0,0.7,0.0,993.1999999999999,0.0,3.8600000000000003,0.0,14.93,0.0,20.487,0.0,0.0,1.7,19.674999999999997,0.0,8.299999999999999,0.1,16.46,459.259
2021-02-04,mm,15.32,15.6,11.07,0.0,0.2,39.9,0.8,0.0,990.6999999999999,8.2,3.8600000000000003,0.1,23.64,12.919999999999998,62.94200000000001,0.0,8.2,0.1,11.600000000000001,0.0,6.6,2.3,15.48,569.2520000000001
2021-02-05,mm,69.11,54.4,11.71,3.7,47.2,14.4,8.2,0.0,981.4,8.0,1.7,0.1,19.79,24.11,30.349,10.1,6.6,3.0,18.175,0.0,5.699999999999999,0.3,32.720000000000006,948.6210000000001
2021-02-06,mm,0.03,3.8,11.69,0.02,1.68,43.900000000000006,0.8,0.0,990.0999999999999,0.0,14.160000000000002,0.3,11.25,0.0,33.1,0.1,7.0,0.1,9.043,0.0,7.0,0.0,9.559999999999999,1123.5289999999998
2021-02-07,mm,18.27,8.3,11.88,6.08,2.05,0.0,0.2,0.0,1036.5,20.4,0.3,0.1,13.84,0.0,20.299999999999997,1.8,0.0,9.8,0.7999999999999999,0.0,5.9,0.0,8.16,573.8860000000001
2021-02-08,mm,77.12,6.1,11.23,3.21,25.56,0.0,0.9,0.0,1034.8,0.2,19.48,0.1,15.56,0.0,39.8,10.2,2.0,2.5,193.599,0.6,7.5,0.0,28.5,1266.598
2021-02-09,mm,8.290000000000001,8.9,12.42,11.92,1.4,0.6,0.9,0.0,1014.0999999999999,7.1,12.520000000000001,0.0,12.79,0.0,69.71000000000001,0.4,21.0,14.299999999999999,70.911,0.0,7.2,1.5,0.0,1647.297
2021-02-10,mm,0.0,14.399999999999999,12.03,20.1,8.96,35.2,1.4,0.0,1009.3,0.0,9.88,0.0,0.44999999999999996,4.98,52.485,24.72,0.2,36.3,46.164,0.0,11.600000000000001,0.0,0.44000000000000006,1733.2440000000001
2021-02-11,mm,2.1,7.6,13.35,0.0,3.2800000000000002,10.6,0.8,0.0,1010.1999999999999,0.0,1.5399999999999998,0.01,5.25,8.8,43.367999999999995,0.9,4.4,13.1,7.6,0.0,7.0,0.0,15.48,465.38400000000007
2021-02-12,mm,12.37,6.9,13.33,3.3,2.08,0.0,1.2,0.0,1098.2,21.6,9.680000000000001,0.0,0.6,0.38,53.705999999999996,0.6,12.8,83.0,285.264,1.28,8.2,0.0,0.24,1395.682
2021-02-13,mm,2.88,8.5,13.09,0.0,3.83,0.0,0.6,0.35,993.3,0.0,4.8,0.02,3.03,0.0,3.1,9.1,0.4,1.5,11.479,2.3600000000000003,7.1,0.5,44.46,1050.3390000000002
2021-02-14,mm,8.18,9.9,11.52,26.22,12.28,0.0,0.2,3.37,1030.7,0.0,1.1400000000000001,0.0,14.0,0.0,0.1,31.95,0.2,8.3,59.196,1.8399999999999999,6.0,0.6,33.06,902.844
2021-02-15,mm,1.0,6.5,13.57,2.51,3.1599999999999997,6.2,1.2,0.0,982.5,0.0,1.72,0.0,3.7700000000000005,0.0,58.0,20.799999999999997,32.4,21.7,0.5,16.5,6.6,0.0,0.0,948.728
2021-02-16,mm,0.8899999999999999,13.700000000000001,23.08,0.73,26.47,2.9,3.2,0.0,1005.5,0.0,1.6199999999999999,0.0,1.7400000000000002,1.6,60.891,5.2,0.6,0.3,7.995,4.0,8.299999999999999,0.0,11.4,1039.747
2021-02-17,mm,7.85,8.5,12.76,0.0,0.4,1.7,2.0,0.0,1073.3999999999999,0.1,1.6199999999999999,0.0,0.7,0.0,38.9,16.05,0.0,68.89999999999999,58.213,0.0,3.6,0.0,15.48,798.0770000000001
2021-02-18,mm,0.4,8.9,11.95,0.0,0.0,0.0,0.2,0.0,1015.0,0.0,6.859999999999999,0.2,1.4300000000000002,0.51,15.044,0.0,29.2,43.8,96.191,0.0,7.1,0.0,0.0,1376.7369999999996
2021-02-19,mm,20.13,10.899999999999999,7.57,2.3,0.6,3.8,2.6,0.0,987.1999999999999,0.0,3.9200000000000004,0.0,1.0899999999999999,1.6,44.965,0.0,2.2,16.0,72.877,0.0,13.299999999999999,0.0,0.0,1506.16
2021-02-20,mm,1.88,6.800000000000001,11.1,0.0,7.4,0.0,1.3,0.0,1050.1,0.0,19.84,0.1,1.51,0.66,34.3,0.1,0.4,59.099999999999994,90.275,9.0,37.6,0.0,9.559999999999999,1376.0370000000003
2021-02-21,mm,0.9,9.8,9.66,0.0,0.0,0.0,1.7,0.0,996.1,1.2,5.239999999999999,0.0,0.9,1.6,15.599999999999998,15.850000000000001,0.2,21.3,26.101,0.1,7.0,0.0,0.44000000000000006,965.7419999999998
2021-02-22,mm,0.0,14.8,13.67,1.2,0.4,0.0,2.9,0.0,995.8,0.0,10.680000000000001,0.1,0.8,7.6000000000000005,107.238,1.39,18.200000000000003,63.4,90.324,4.0,7.3999999999999995,0.0,0.24,1410.792
2021-02-23,mm,47.67,10.3,7.95,0.0,0.0,3.1,1.4,0.0,1032.2,0.5,0.3,0.0,0.45,0.4,12.4,1.4,4.0,1.0,26.447,5.2,6.9,1.3,12.459999999999999,567.41
2021-02-24,mm,3.4,46.6,11.45,6.9,0.0,22.9,2.1,0.0,996.0,1.8,14.0,0.0,0.7,8.67,121.656,9.6,66.4,0.0,36.073,0.3,5.6,0.8,0.7,1807.402
2021-02-25,mm,18.92,44.0,14.74,8.620000000000001,0.0,8.1,12.1,0.0,1031.3,1.1,14.0,0.0,0.9,3.8,153.03799999999998,13.4,7.2,0.8,19.997,0.1,6.1,0.0,7.359999999999999,2437.928
2021-02-26,mm,51.34,46.9,8.63,23.060000000000002,14.6,59.6,8.4,0.0,1029.5,0.0,13.16,0.0,1.6,2.8,263.277,25.830000000000002,9.0,37.6,60.597,1.3,6.6,2.4,7.360000000000001,3206.5630000000006
2021-02-27,mm,70.45,44.300000000000004,8.97,39.53,0.2,11.0,10.8,0.0,1070.8,13.7,16.3,0.2,0.8999999999999999,3.0,178.505,41.03999999999999,1.0,94.9,94.11699999999999,0.0,7.0,1.0,7.200000000000001,3544.806
2021-02-28,mm,13.36,43.4,13.26,2.8000000000000003,0.2,0.7,2.9,0.0,1041.9,0.2,17.1,0.0,0.2,0.0,300.378,6.24,13.4,117.0,31.912,0.1,5.5,0.9,7.359999999999999,3083.96
2021-03-01,mm,57.64,49.400000000000006,0.97,22.03,0.0,0.0,3.1,0.0,1056.9,0.0,16.3,0.0,0.5,1.6,175.844,0.2,13.0,322.6,136.22899999999998,0.0,4.4,0.0,7.2,4300.969
2021-03-02,mm,32.35,54.5,14.25,13.32,3.1,3.0,1.0,0.0,1047.6,0.0,17.1,0.0,0.6,0.2,119.28,0.0,12.6,171.6,89.603,0.0,6.6,0.0,7.200000000000001,3273.537
2021-03-03,mm,6.61,46.3,4.51,2.9,12.7,2.2,2.8,0.0,1050.1,0.0,17.1,0.0,1.3,0.0,199.3,0.0,3.8,42.6,67.6,0.0,6.0,0.0,7.360000000000001,3153.681
2021-03-04,mm,3.3200000000000003,58.3,10.3,4.88,12.2,2.6,0.7,0.0,1007.8,11.9,13.16,0.0,0.6,0.0,161.077,12.0,0.2,189.39999999999998,101.0,6.4,5.7,0.1,7.360000000000001,3107.4449999999997
2021-03-05,mm,4.2,42.7,11.84,4.4,18.3,8.2,0.0,0.0,1002.3,5.1,17.1,0.0,10.870000000000001,1.05,173.912,0.8,2.0,38.7,36.1,0.0,5.8,0.0,7.360000000000001,2745.7969999999996
2021-03-06,mm,9.1,56.900000000000006,12.42,2.8000000000000003,18.4,3.3000000000000003,80.9,0.0,959.9,8.8,14.0,0.0,13.45,63.53,156.41,1.16,1.8,6.7,33.4,0.0,5.7,2.3,7.359999999999999,2711.448
2021-03-07,mm,66.67,71.6,13.73,5.07,13.399999999999999,29.0,42.4,0.0,1061.5,8.9,14.24,0.0,11.950000000000001,3.2199999999999998,107.487,30.79,9.6,5.0,42.592999999999996,0.1,7.2,0.0,7.359999999999999,2724.646
2021-03-08,mm,0.25,1.3,0.0,3.9000000000000004,32.76,31.2,0.0,0.0,12.6,13.84,3.9800000000000004,0.0,6.609999999999999,0.4,25.0,0.0,12.0,11.6,13.899999999999999,0.6,0.0,4.720000000000001,0.13999999999999999,604.2349999999999
2021-03-09,mm,13.65,64.3,0.25,26.0,12.5,2.7,2.1,0.0,441.3,0.0,2.9,1.11,14.88,0.43,105.051,0.01,2.0,29.1,35.4,0.0,0.0,0.0,15.620000000000001,1070.5
2021-03-10,mm,25.32,32.9,14.94,2.7,10.799999999999999,102.6,2.4,0.0,1089.1999999999998,0.0,19.82,0.0,12.57,3.2,226.375,23.85,7.4,132.6,255.667,3.6,4.1,4.5,7.200000000000001,3681.5789999999997
2021-03-11,mm,18.66,73.9,13.51,24.88,41.5,0.0,1.3,0.0,983.4,0.1,18.36,0.0,13.100000000000001,1.0,202.08200000000002,7.199999999999999,2.0,187.0,117.33200000000001,3.7,8.4,0.0,24.919999999999998,3011.939
2021-03-12,mm,17.74,63.300000000000004,12.23,43.01,10.8,4.1,0.9,0.0,1014.5,0.3,16.3,0.0,16.53,6.8,193.335,10.6,1.0,149.0,115.098,3.0,16.3,0.7,7.2,4195.336
2021-03-13,mm,24.52,61.6,12.59,23.37,17.9,32.8,29.1,0.0,966.6999999999999,1.5,7.6,0.1,17.49,13.5,184.39,3.9,3.4,5.5,62.729,1.5,5.1,0.0,23.240000000000002,1821.936
2021-03-14,mm,4.0,33.5,8.37,40.83,20.5,17.1,2.0,1.5,1000.8,1.2,21.94,0.1,13.28,1.4,92.14,18.4,0.6,1.1,25.7,0.0,4.5,0.0,7.359999999999999,3042.04
2021-03-15,mm,10.85,135.1,15.01,84.3,13.9,53.7,51.6,0.2,1011.5999999999999,0.0,17.3,0.1,14.4,2.4,195.364,49.300000000000004,42.6,225.3,31.176000000000002,0.3,5.6000000000000005,1.5,7.780000000000001,4673.568000000001
2021-03-16,mm,4.23,93.2,13.39,11.49,50.67,13.2,23.6,8.899999999999999,973.8,3.7,17.14,4.779999999999999,8.0,52.89,214.562,33.0,0.2,54.2,31.572000000000003,0.0,33.3,1.6,7.200000000000001,3163.6200000000003
2021-03-17,mm,0.0,66.7,11.98,6.4,103.89999999999999,24.7,45.2,0.0,1104.3,0.4,18.580000000000002,0.1,6.9,9.55,134.579,62.7,5.0,89.6,162.705,3.8,2.1,2.9,7.779999999999999,4124.4130000000005
2021-03-18,mm,38.01,49.8,13.38,23.46,74.17,4.4,1.8,24.4,995.9,3.7,10.68,0.0,12.08,4.28,281.79900000000004,9.2,18.0,75.0,85.15,0.0,6.199999999999999,1.2,24.82,2622.1130000000003
2021-03-19,mm,0.8200000000000001,32.800000000000004,13.0,63.78,96.60000000000001,19.599999999999998,0.8,9.8,1045.6,0.0,19.82,0.3,28.62,0.0,212.838,33.5,0.8,140.1,59.0,0.0,3.5,1.0,7.360000000000001,3093.838
2021-03-20,mm,0.09,31.0,16.06,1.5,11.0,3.0,2.6999999999999997,0.0,1053.8,0.0,19.82,0.0,16.740000000000002,3.46,145.74399999999997,3.0,0.2,13.7,65.502,2.5,22.0,0.0,7.359999999999999,3326.26
2021-03-21,mm,0.0,37.400000000000006,13.95,0.98,4.5,0.0,0.0,0.0,1040.0,12.8,15.34,0.0,0.4,0.0,135.815,0.0,0.0,80.3,10.0,0.6,1.7,0.0,0.9400000000000001,1580.7149999999997
2021-03-22,mm,92.72999999999999,10.0,14.69,2.23,17.25,31.2,0.6,0.0,1086.7,10.3,16.3,0.0,18.380000000000003,0.0,183.481,8.5,33.4,231.4,141.214,0.0,1.8,2.5,7.2,3791.643
2021-03-23,mm,10.920000000000002,0.7,26.639999999999997,38.449999999999996,38.22,0.0,14.8,0.3,1015.3,0.0,17.14,10.07,16.58,0.4,41.058,34.9,0.2,1.3,56.187,0.0,68.3,0.1,7.2,2660.9060000000004
2021-03-24,mm,2.11,68.0,12.73,19.8,14.38,14.399999999999999,215.6,0.0,1027.1,0.1,16.300000000000004,2.4299999999999997,18.22,56.68,149.461,50.199999999999996,0.0,70.0,79.435,0.0,0.8,1.6,7.200000000000001,3694.791
2021-03-25,mm,58.43,33.9,9.6,1.7500000000000002,11.11,0.4,69.8,14.0,1110.0,36.1,13.160000000000002,0.0,17.76,16.9,107.06,53.0,0.2,19.5,50.346,0.0,0.6000000000000001,0.4,7.360000000000001,3043.359
2021-03-26,mm,2.05,40.400000000000006,15.93,30.27,18.7,55.0,47.8,0.0,1184.1,44.0,14.220000000000002,0.02,23.009999999999998,104.84,11.8,54.99999999999999,1.0,34.8,116.591,0.0,2.63,1.0,10.16,2571.2340000000004
2021-03-27,mm,15.76,34.400000000000006,18.74,12.950000000000001,9.899999999999999,1.4,28.5,0.0,945.9,20.4,14.220000000000002,0.0,22.189999999999998,30.08,37.5,38.8,1.6,5.800000000000001,32.372,0.3,1.0,0.9,7.32,1880.8170000000002
2021-03-28,mm,36.45,2.6999999999999997,13.68,1.0,14.299999999999999,0.0,0.2,0.0,1020.7,1.7,0.27999999999999997,0.0,23.18,5.36,60.993,23.6,15.8,17.8,49.154,0.0,1.1,4.2,7.739999999999999,493.812
2021-03-29,mm,41.42,22.5,16.68,2.21,12.7,19.6,2.7,0.0,976.5999999999999,11.7,0.06000000000000001,0.01,20.54,19.72,88.043,9.2,17.6,3.0,54.67,0.3,0.5,0.9,11.18,315.7459999999999
2021-03-30,mm,33.58,72.3,11.45,2.44,13.649999999999999,11.4,179.7,0.0,1078.7,14.9,4.14,1.0,12.860000000000001,130.51,28.408,20.8,22.8,0.2,16.3,0.4,0.7999999999999999,6.2,16.78,346.30299999999994
2021-03-31,mm,15.91,25.7,21.82,1.0,10.2,3.2,74.9,0.0,1028.8999999999999,11.6,0.24,0.0,13.29,118.66,80.794,3.6,5.4,11.6,89.6,0.4,0.6,0.1,16.98,394.792
2021-04-01,mm,3.51,6.2,16.55,0.2,8.9,29.200000000000003,4.4,0.0,1047.2,0.8,0.24,0.0,21.53,25.6,81.031,0.5,20.0,3.3000000000000003,36.4,0.1,1.3,0.2,7.040000000000001,720.7479999999999
2021-04-02,mm,63.11,12.2,18.75,14.479999999999999,35.9,38.3,15.7,0.0,1008.6999999999999,1.0,7.62,0.0,27.86,22.55,23.886,20.2,1.7999999999999998,6.4,31.6,0.7,43.0,1.2,4.16,1428.494
2021-04-03,mm,39.79,10.7,19.34,0.8,7.949999999999999,0.0,3.1,37.4,995.3,14.4,6.840000000000001,0.0,18.02,24.099999999999998,42.382999999999996,40.4,6.4,28.3,45.4,0.9,18.0,0.2,2.12,1268.944
2021-04-04,mm,0.22,3.1,19.86,1.6199999999999999,27.0,100.1,45.099999999999994,0.0,991.1999999999999,2.7,7.5,0.0,15.08,110.6,30.118,2.8,60.8,2.1,45.0,0.0,0.6000000000000001,5.9,20.96,967.54
2021-04-05,mm,24.66,32.0,10.93,2.12,43.230000000000004,31.700000000000003,124.0,0.0,1035.4,10.6,34.72,0.0,11.32,361.46,12.841,116.10000000000001,1.6,35.6,163.9,0.0,5.3,0.0,5.74,1714.059
2021-04-06,mm,0.0,112.3,8.78,10.149999999999999,45.1,65.1,36.2,5.0,912.4,6.4,5.859999999999999,0.0,8.94,53.63,31.1,77.0,0.8,67.6,65.2,0.0,5.8,0.1,5.38,1286.0149999999999
2021-04-07,mm,6.82,31.6,7.9799999999999995,9.48,48.839999999999996,11.4,23.8,9.0,990.3,0.1,0.52,0.0,10.5,69.41,35.782,62.4,7.0,2.3000000000000003,0.2,3.4000000000000004,33.9,2.5,17.2,788.737
2021-04-08,mm,5.119999999999999,44.1,12.5,19.19,11.280000000000001,0.0,116.1,1.4,994.5,0.0,6.62,0.5,15.1,137.26,14.6,47.0,0.2,0.7,15.5,0.2,9.7,1.1,10.26,881.145
2021-04-09,mm,5.0600000000000005,99.10000000000001,11.64,2.15,23.4,5.0,23.6,4.2,1083.6999999999998,14.8,6.1,0.0,12.4,21.57,24.515,16.2,5.6,1.0999999999999999,23.1,0.7,22.8,0.0,5.959999999999999,1039.098
2021-04-10,mm,20.22,25.0,13.95,5.28,6.3999999999999995,16.6,62.3,0.0,577.6999999999999,0.4,6.859999999999999,0.0,8.2,28.95,10.8,0.5,0.6,0.0,0.0,0.0,3.8000000000000003,0.5,16.6,402.72900000000004
2021-04-11,mm,0.01,3.5,27.96,0.4,1.0,0.2,0.30000000000000004,0.0,5.1,13.84,3.96,0.0,17.3,70.8,36.206,0.4,6.8,5.4,0.9,0.1,12.8,4.720000000000001,0.22000000000000003,459.845
2021-04-12,mm,0.02,45.5,9.59,10.3,11.17,47.4,58.9,0.4,9.299999999999999,1.6,3.96,0.5,23.9,331.2,55.883,21.400000000000002,42.4,0.0,9.1,0.0,0.4,4.720000000000001,15.48,606.1279999999999
2021-04-13,mm,3.27,1.4,10.1,0.3,1.2,0.0,0.3,0.0,10.9,13.84,3.96,0.8,21.5,39.199999999999996,8.237,40.3,4.8,0.3,3.5,0.0,0.0,4.720000000000001,0.08,167.748
2021-04-14,mm,0.02,71.3,9.98,1.2000000000000002,137.20000000000002,6.2,21.6,0.0,49.2,13.84,5.720000000000001,0.4,29.299999999999997,51.1,41.4,119.30000000000001,12.8,0.1,37.8,0.0,0.0,4.720000000000001,15.48,460.818
2021-04-15,mm,0.0,7.5,15.43,2.93,62.92,37.7,12.0,0.0,93.5,13.84,3.96,0.2,13.6,79.30000000000001,81.338,27.5,41.0,0.0,18.8,0.0,0.7,4.720000000000001,15.620000000000001,503.382
2021-04-16,mm,17.13,15.2,13.42,0.2,210.60999999999999,0.0,23.900000000000002,2.0,38.2,13.84,0.02,0.1,16.0,70.6,15.6,13.2,0.0,14.2,164.3,0.0,10.4,3.08,15.64,782.2689999999999
2021-04-17,mm,0.0,88.8,13.73,12.23,0.4,0.0,40.300000000000004,0.0,17.7,13.84,3.96,0.1,21.6,69.9,20.2,17.4,14.0,8.299999999999999,0.4,0.5,3.6,4.720000000000001,0.13999999999999999,711.212
2021-04-18,mm,0.24,1.0,0.0,6.98,28.6,0.0,0.1,0.0,102.5,13.84,3.9800000000000004,0.2,20.5,30.3,72.80000000000001,0.4,4.2,35.5,14.5,0.0,5.6,4.720000000000001,0.0,578.54
2021-04-19,mm,0.04,9.100000000000001,15.718,0.4,0.0,13.84,0.0,0.0,8.6,13.84,3.96,0.0,22.6,0.6,64.80000000000001,0.0,20.8,7.7,3.2,0.0,0.0,4.720000000000001,15.62,361.4
2021-04-20,mm,0.0,2.6,22.188,28.0,10.4,0.0,0.0,0.0,1.4,13.84,3.9800000000000004,0.0,26.5,0.3,111.19999999999999,0.0,2.6,1.7,27.1,0.0,0.0,4.720000000000001,4.3,422.90000000000003
2021-04-21,mm,0.0,2.7,2.6,0.4,3.5999999999999996,0.02,3.0,0.0,1046.7,0.0,4.04,0.0,24.3,0.1,37.5,37.6,0.0,21.6,1.3,0.0,7.9,3.9,0.0,422.51
2021-04-22,mm,3.8,0.7,0.0,1.5,0.2,0.0,0.6,0.0,1050.0,11.2,7.640000000000001,0.01,20.6,0.2,11.2,0.6000000000000001,0.0,21.0,2.3000000000000003,0.0,5.7,0.8,8.440000000000001,177.78
2021-04-23,mm,23.01,1.7,0.0,0.5,11.8,0.0,2.5,7.0,1174.8999999999999,0.0,5.52,0.0,21.9,0.1,92.39999999999999,2.6,2.4,17.4,11.299999999999999,0.0,4.1,1.2,6.279999999999999,586.414
2021-04-24,mm,5.3,1.7,0.0,0.5,6.3,0.0,1.4,15.0,1061.3,0.0,7.68,0.0,40.9,53.0,29.5,16.0,0.0,0.30000000000000004,0.1,0.0,5.0,1.2,8.46,449.715
2021-04-25,mm,41.7,9.7,0.05,9.559999999999999,2.3,47.8,3.5,0.2,1115.2,34.6,9.419999999999998,0.0,46.2,174.4,36.4,9.4,2.6,18.599999999999998,21.5,0.0,3.2,0.2,6.38,451.535
2021-04-26,mm,0.3,28.400000000000002,8.6,8.81,0.5,19.7,18.200000000000003,0.0,1117.8,24.3,5.84,0.0,33.900000000000006,109.21000000000001,75.1,1.6,3.0,11.2,1.2000000000000002,0.0,20.699999999999996,0.9,0.02,652.348
2021-04-27,mm,97.2,79.3,14.14,8.709999999999999,7.5,42.3,160.6,4.2,1035.6999999999998,34.3,12.36,0.0,113.7,317.49,172.3,68.0,9.4,69.9,33.9,0.1,3.0,0.4,11.86,2509.746
2021-04-28,mm,8.1,13.700000000000001,3.4699999999999998,39.24,26.910000000000004,0.0,9.1,58.4,1029.5,10.3,9.86,24.86,146.3,11.1,93.2,16.4,17.0,58.400000000000006,33.7,0.0,5.3,0.0,4.6,1536.1570000000004
2021-04-29,mm,43.56,76.6,0.0,10.01,18.4,4.7,22.7,0.6,1018.3,67.5,11.74,7.79,13.6,36.24,12.899999999999999,42.3,0.0,20.9,8.1,0.1,2.1,8.7,26.880000000000003,1082.202
2021-04-30,mm,21.2,19.5,0.0,6.02,0.0,0.0,17.900000000000002,21.004000000000005,1022.5999999999999,5.7,0.38,0.0,0.0,1.26,33.1,8.2,8.040000000000001,0.5,1.4,0.0,3.3,0.0,12.3,389.44100000000003
2021-05-01,mm,21.6,18.8,0.0,0.21,0.0,5.3,4.4,6.848000000000002,1037.7,12.1,7.640000000000001,0.0,0.5800000000000001,21.08,8.2,0.1,4.659999999999999,25.8,2.4,0.0,6.6000000000000005,0.0,8.459999999999999,520.42
2021-05-02,mm,0.1,19.0,1.6600000000000001,0.0,1.0,9.8,2.2,0.54,1017.1,55.2,7.659999999999999,0.0,1.5,0.0,13.6,28.3,2.4,79.7,0.5,0.0,3.5,0.0,1.6800000000000002,468.90000000000003
2021-05-03,mm,15.4,50.800000000000004,0.0,68.3,24.0,11.9,20.8,17.8,1035.9,3.0,7.58,0.11,83.14,171.76,9.4,78.0,7.8,42.0,10.2,0.0,47.4,0.1,0.74,1821.6640000000002
2021-05-04,mm,0.0,2.6,0.0,3.42,19.38,0.0,0.4,0.0,1046.3999999999999,24.6,4.0,0.1,0.7,0.1,0.2,1.4,0.0,0.0,0.2,0.1,7.199999999999999,0.0,17.580000000000002,147.507
2021-05-05,mm,19.8,0.3,18.514,0.03,0.0,13.420000000000002,2.3,10.86,1009.9,0.9,4.0,0.0,0.12,0.0,1.1,1.2,3.2800000000000002,0.8,1.9,0.0,2.9,0.1,8.440000000000001,42.24999999999999
2021-05-06,mm,35.4,6.7,0.0,0.06,1.7,11.4,0.0,5.614,1018.5,24.9,0.12000000000000002,0.0,2.5200000000000005,0.57,0.1,110.7,8.02,0.2,0.0,1.7,32.4,0.3,15.620000000000001,297.12
2021-05-07,mm,44.699999999999996,19.5,4.236,0.0,0.2,11.059999999999999,59.1,7.348000000000001,1020.9,0.1,4.0,0.0,3.62,0.23,0.2,8.799999999999999,4.640000000000001,0.0,0.0,0.1,3.3000000000000003,0.0,7.38,312.517
2021-05-08,mm,1.71,13.5,4.34,0.0,5.56,13.420000000000002,38.9,10.879999999999999,1025.7,2.4,4.0,0.0,3.22,36.23,0.0,2.0,4.82,3.4,0.0,0.4,4.0,0.4,8.3,118.05099999999999
2021-05-09,mm,0.8,16.2,0.23,0.31,0.0,0.12,35.9,14.578000000000003,1025.8,8.3,3.9800000000000004,0.39,1.5399999999999998,4.22,0.909,0.1,3.6399999999999997,0.0,0.0,0.2,27.8,6.0,0.0,138.118
2021-05-10,mm,2.7,31.7,15.677999999999997,0.01,0.0,16.44,3.8,20.164000000000005,1017.6999999999999,51.9,3.96,0.0,4.32,36.74,0.0,1.2,12.16,1.7,6.2,3.0,2.9,2.6,15.62,252.798
2021-05-11,mm,2.0,43.599999999999994,0.0,4.16,0.0,0.5,35.4,0.0,1075.0,21.1,2.1599999999999997,0.0,30.47,81.83,23.3,18.200000000000003,9.0,4.6000000000000005,5.8999999999999995,0.2,7.6000000000000005,3.3,4.3,713.278
2021-05-12,mm,0.3,61.5,0.1,1.1,0.0,0.0,15.4,0.0,1007.9,0.2,0.33999999999999997,0.1,18.84,43.1,15.5,16.6,10.9,0.0,1.3,0.0,5.1,0.1,15.620000000000001,388.566
2021-05-13,mm,8.2,5.0,0.0,0.7,0.0,0.0,9.5,0.0,1076.8,19.6,4.4,0.0,29.159999999999997,41.68000000000001,4.6,1.3,7.8,0.7,22.5,0.2,29.3,34.8,11.48,288.70300000000003
2021-05-14,mm,0.5,0.0,0.0,0.6,0.0,0.0,19.8,0.0,1031.2,4.2,7.68,0.0,27.79,70.68,27.9,0.1,2.3,12.8,21.900000000000002,0.9,3.1999999999999997,26.4,0.5599999999999999,334.876
2021-05-15,mm,3.4099999999999997,1.3,0.38,0.41,2.8,0.0,31.4,0.0,1076.1,14.0,23.48,0.1,31.86,203.95,103.9,0.0,111.5,38.2,114.10000000000001,0.0,3.1,28.0,5.36,1607.8600000000001
2021-05-16,mm,14.610000000000001,63.2,28.11,29.15,53.0,31.7,113.0,3.2,982.1999999999999,24.4,25.28,0.0,62.25,189.3,50.08,57.7,5.5,25.7,69.9,0.0,33.1,25.8,6.180000000000001,1726.718
2021-05-17,mm,45.49,90.6,17.37,51.64,128.4,123.0,142.4,9.4,1181.0,40.2,23.66,0.5,31.76,268.63,131.6,89.2,69.19999999999999,81.4,116.0,0.0,18.6,51.6,14.4,2534.4920000000006
2021-05-18,mm,6.779999999999999,68.7,54.76,0.3,74.22,2.5,2.2,11.200000000000001,961.8,35.5,2.9,0.2,47.519999999999996,29.7,37.906,36.6,16.4,32.2,200.9,0.0,56.6,8.6,0.5599999999999999,1030.8500000000001
2021-05-19,mm,0.0,30.5,35.58,0.13,0.6000000000000001,0.0,90.4,0.0,725.4,0.0,6.779999999999999,0.3,42.56,97.0,10.799999999999999,63.6,0.0,0.30000000000000004,1.0,0.1,3.7,0.0,15.62,207.33599999999998
2021-05-20,mm,0.21,65.2,32.36,0.1,11.2,0.0,5.300000000000001,0.8,922.1999999999999,0.1,4.88,0.1,32.7,25.6,2.6,72.0,2.4000000000000004,0.0,1.1,3.1,5.5,4.2,11.62,231.685
