date,unidadmedida,amazonas,antioquia,arauca,atlantico,bogota,bolivar,boyaca,caldas,caqueta,casanare,cauca,cesar,choco,cordoba,cundinamarca,guainia,guaviare,huila,la guajira,magdalena,meta,narino,norte de santander,putumayo,quindio,risaralda,san andres providencia,santander,sucre,tolima,valle del cauca,vaupes,vichada
2023-04-13,mm,9.464144144144145,0.52,0.3,0.4,13.95,7.1,26.2,66.8,0.7,30.4,0.0,1.9,1199.5,0.6000000000000001,0.1,8.387361769352292,5.676525821596243,6.1,0.0,0.0,1.1,0.489,0.1,13.992164674634795,1.17,17.94,0.1,18.061,17.2,25.800000000000004,0.3,4.17710843373494,0.0
2023-04-14,mm,9.464144144144145,22.194,0.0,0.1,11.3,11.5,56.599999999999994,72.1,43.5,32.5,3.8000000000000003,0.1,1209.3,3.9,2.9000000000000004,8.387361769352292,5.676525821596243,5.7,0.0,0.0,3.0,3.52,0.0,13.992164674634795,5.582000000000001,13.702,0.0,9.8,7.8,22.6,25.3,4.17710843373494,0.0
2023-04-15,mm,9.464144144144145,66.596,0.0,0.4,11.96,9.799999999999999,89.611,40.8,12.0,33.2,14.0,0.0,1141.8999999999999,2.5,14.0,8.387361769352292,5.676525821596243,39.0,0.1,0.0,0.0,15.972999999999999,28.900000000000002,13.992164674634795,35.451,5.654,1.5,34.528999999999996,10.0,71.3,11.4,4.17710843373494,0.0
2023-04-16,mm,9.464144144144145,154.21,0.0,2.0,17.39,137.9,339.66999999999996,230.2,76.1,84.49,23.200000000000003,70.8,1143.1,38.8,316.6,8.387361769352292,5.676525821596243,88.0,0.0,1.9,35.3,86.709,59.76,13.992164674634795,53.426,78.248,0.3,305.601,80.9,269.5,173.0,4.17710843373494,50.1
2023-04-17,mm,9.464144144144145,50.658,5.5,31.61,43.13,9.7,271.52,82.0,2.2,26.17,17.400000000000002,49.5,1177.1999999999998,2.4,177.1,8.387361769352292,5.676525821596243,138.8,0.0,14.7,14.2,152.015,18.64,13.992164674634795,21.914,33.954,0.0,47.536,3.3,145.2,25.8,4.17710843373494,0.0
2023-04-18,mm,9.464144144144145,27.036,10.5,2.3000000000000003,12.0,104.6,156.68,4.5,1.1,83.9,5.3,46.8,1182.8,1.7,312.40000000000003,8.387361769352292,5.676525821596243,89.8,0.1,0.0,2.7,1.266,43.1,13.992164674634795,7.185,0.5,0.0,35.0,39.599999999999994,3.2,0.1,4.17710843373494,0.0
2023-04-19,mm,9.464144144144145,2.5549999999999997,0.0,0.7999999999999999,15.57,3.9,24.3,0.2,11.4,22.514,0.1,31.6,1077.8000000000002,1.0,2.3000000000000003,8.387361769352292,5.676525821596243,16.1,0.1,0.5,0.3,0.12000000000000001,8.1,13.992164674634795,2.825,0.0,0.0,0.5,4.1,11.4,0.06,4.17710843373494,0.0
2023-04-20,mm,9.464144144144145,85.84,1.3,0.5,22.63,5.7,73.77000000000001,211.8,21.9,28.482999999999997,67.8,0.2,1052.8,3.8,72.3,8.387361769352292,5.676525821596243,106.7,0.0,0.0,0.1,36.182,3.6,13.992164674634795,40.152,95.526,3.5,61.699999999999996,4.6,81.6,55.431,4.17710843373494,0.0
2023-04-21,mm,9.464144144144145,16.256,2.4,0.19,27.21,8.6,48.0,69.7,10.8,113.26599999999999,0.3,172.2,1160.3999999999999,32.3,84.10000000000001,8.387361769352292,5.676525821596243,52.93,22.9,14.3,13.2,91.474,15.7,13.992164674634795,63.837999999999994,22.654,0.0,159.607,3.4000000000000004,137.2,51.687000000000005,4.17710843373494,0.0
2023-04-22,mm,9.464144144144145,27.921,0.3,6.1,8.21,5.1,44.2,29.2,12.6,113.188,12.8,143.8,1191.3999999999999,1.5999999999999999,24.599999999999998,8.387361769352292,5.676525821596243,121.39,13.2,0.0,2.9,118.235,61.260000000000005,13.992164674634795,39.406000000000006,29.253999999999998,0.0,149.821,5.8,28.1,30.054,4.17710843373494,6.4
2023-04-23,mm,9.464144144144145,57.263,0.0,0.2,10.27,9.9,102.7,15.2,94.5,84.53,23.2,30.0,1276.7,25.700000000000003,137.4,8.387361769352292,5.676525821596243,154.23,10.0,4.9,61.4,29.375,65.83,13.992164674634795,19.098,11.5,0.0,17.200000000000003,11.5,35.7,10.86,4.17710843373494,0.3
2023-04-24,mm,9.464144144144145,5.884,2.4,0.1,10.96,5.0,255.04,0.1,0.5,99.81,0.0,0.0,1233.3,1.6,129.7,8.387361769352292,5.676525821596243,3.9099999999999997,46.7,0.9,6.5,14.915,51.309999999999995,13.992164674634795,12.989,5.3,0.0,33.0,10.2,87.7,0.0,4.17710843373494,121.1
2023-04-25,mm,9.464144144144145,23.987,7.1,1.2,21.049999999999997,5.8,179.793,25.6,60.9,284.28000000000003,0.0,0.0,1288.6999999999998,1.8,128.9,8.387361769352292,5.676525821596243,36.14,0.08,0.0,6.9,37.842999999999996,63.449999999999996,13.992164674634795,74.736,4.2,0.0,72.884,7.7,63.400000000000006,20.1,4.17710843373494,18.299999999999997
2023-04-26,mm,9.464144144144145,8.217,47.3,0.1,13.770000000000001,7.7,286.202,2.7,84.8,141.12,1.5,4.8,1244.8,2.5,35.5,8.387361769352292,5.676525821596243,29.93,0.0,0.0,18.2,20.649,69.6,13.992164674634795,10.748,0.2,5.2,94.3,6.1,111.0,7.7,4.17710843373494,0.9
2023-04-27,mm,9.464144144144145,7.611,0.6,5.1000000000000005,17.24,4.6,169.589,10.5,5.3,173.06,39.4,2.7800000000000002,1204.8000000000002,1.2,39.0,8.387361769352292,5.676525821596243,32.58,0.0,10.6,0.0,0.958,0.4,13.992164674634795,5.376,3.648,0.0,133.96800000000002,7.3,73.2,0.7,4.17710843373494,0.0
2023-04-28,mm,9.464144144144145,152.724,21.3,8.299999999999999,14.91,16.3,149.489,96.7,2.2,60.826,1.2,29.4,1165.0,1.2,43.1,8.387361769352292,5.676525821596243,26.830000000000002,0.0,9.8,0.8,39.205,16.2,13.992164674634795,41.012,61.214,0.0,84.14,9.7,95.6,33.7,4.17710843373494,7.6
2023-04-29,mm,9.464144144144145,94.287,15.9,34.5,12.649999999999999,26.5,107.029,42.9,63.9,76.293,16.1,38.190000000000005,1113.2,0.0,126.9,8.387361769352292,5.676525821596243,109.94,0.2,3.1,21.9,65.258,39.0,13.992164674634795,15.956,28.7,0.0,111.39999999999999,8.1,142.7,53.5,4.17710843373494,57.0
2023-04-30,mm,9.464144144144145,110.582,10.8,14.370000000000001,13.04,213.60000000000002,293.19100000000003,27.299999999999997,8.0,219.988,8.0,1.3,1155.3,42.6,43.9,8.387361769352292,5.676525821596243,22.87,9.04,0.30000000000000004,7.1,23.203,8.41,13.992164674634795,20.75,27.154,0.0,171.317,25.9,7.0,54.900000000000006,4.17710843373494,0.0
2023-05-02,mm,9.464144144144145,0.179,0.0,1.2,13.41,3.6,11.719000000000001,0.0,21.8,25.653000000000002,0.0,0.2,1172.7,0.0,9.1,8.387361769352292,5.676525821596243,41.85,0.0,0.0,3.7,6.286,0.0,13.992164674634795,0.216,0.0,0.0,0.2,2.8,1.0,0.0,4.17710843373494,0.0
2023-05-03,mm,9.464144144144145,0.8280000000000001,0.0,0.0,11.85,3.6,15.861,0.0,23.2,59.7,0.2,0.1,1135.1,0.1,13.9,8.387361769352292,5.676525821596243,16.13,0.0,0.0,26.1,2.0170000000000003,0.0,13.992164674634795,0.123,6.1000000000000005,0.0,0.1,3.8,0.9,0.0,4.17710843373494,0.0
2023-05-04,mm,9.464144144144145,50.601,0.0,0.1,11.79,2.5,26.627,7.199999999999999,18.8,47.50000000000001,0.2,0.0,1121.0,0.2,135.39999999999998,8.387361769352292,5.676525821596243,0.64,0.0,0.0,4.4,0.218,0.0,13.992164674634795,0.03,3.6999999999999997,0.0,0.5549999999999999,4.6,0.0,0.0,4.17710843373494,0.0
2023-05-05,mm,9.464144144144145,0.133,0.0,0.1,10.7,0.8,17.244000000000003,2.9,1.4,47.949999999999996,0.7,0.0,1259.3,0.2,248.7,8.387361769352292,5.676525821596243,3.68,0.0,0.0,0.2,0.11800000000000001,0.0,13.992164674634795,0.012,0.0,0.0,0.8480000000000001,4.5,0.0,0.4,4.17710843373494,0.0
2023-05-06,mm,9.464144144144145,20.14,0.0,5.5,9.35,1.1,21.8,17.0,64.0,15.9,5.9,0.0,1187.3999999999999,0.6000000000000001,720.8,8.387361769352292,5.676525821596243,60.11,0.0,6.7,11.9,9.149000000000001,0.0,13.992164674634795,24.671,60.51,0.0,14.5,4.5,0.0,9.1,4.17710843373494,0.0
2023-05-07,mm,9.464144144144145,16.011,0.0,0.7999999999999999,11.21,0.8,17.3,0.1,0.0,42.5,1.9,0.0,1083.7,0.6000000000000001,1504.6,8.387361769352292,5.676525821596243,0.42,0.2,0.0,0.0,1.738,0.0,13.992164674634795,24.522,0.7,0.0,0.1,3.6,0.2,2.6,4.17710843373494,0.2
2023-05-08,mm,9.464144144144145,0.065,0.0,0.0,11.68,0.9,13.505,1.3,30.7,66.715,0.1,0.9,1189.9,0.5,449.09999999999997,8.387361769352292,5.676525821596243,0.7,0.0,0.0,1.4,0.015,0.0,13.992164674634795,0.138,0.0,0.0,23.9,6.6,0.0,0.0,4.17710843373494,2.4
2023-05-10,mm,9.464144144144145,45.362,0.0,12.489999999999998,15.76,31.6,283.421,24.1,20.7,156.41,25.0,2.01,1106.5,48.3,280.79999999999995,8.387361769352292,5.676525821596243,10.02,0.0,0.0,58.5,25.4,26.09,13.992164674634795,58.257999999999996,16.354,0.1,95.833,4.7,5.2,99.7,4.17710843373494,0.0
2023-05-11,mm,9.464144144144145,25.948999999999998,0.0,0.5,9.0,2.8,92.782,82.3,8.5,56.724999999999994,69.69999999999999,0.0,1096.1,0.0,17.599999999999998,8.387361769352292,5.676525821596243,27.98,0.0,0.0,13.3,19.311,0.1,13.992164674634795,5.586,22.428,0.0,13.4,6.6,76.5,43.5,4.17710843373494,20.0
2023-05-12,mm,9.464144144144145,15.09,0.0,0.2,20.77,5.7,75.052,6.5,18.5,98.858,6.1,0.2,1158.8999999999999,0.3,25.1,8.387361769352292,5.676525821596243,21.54,0.0,0.0,15.2,0.382,0.82,13.992164674634795,0.44699999999999995,0.2,0.0,49.6,8.7,13.600000000000001,4.6,4.17710843373494,0.0
2023-05-13,mm,9.464144144144145,27.761000000000003,5.7,0.0,11.48,17.9,78.659,0.7,5.2,205.325,20.2,0.8,1193.6999999999998,0.5,28.9,8.387361769352292,5.676525821596243,19.599999999999998,0.2,0.9,14.7,2.226,3.04,13.992164674634795,1.5710000000000002,17.1,0.0,68.5,8.5,19.3,4.0,4.17710843373494,39.2
2023-05-14,mm,9.464144144144145,1.11,16.3,2.3,7.97,26.5,162.437,4.0,20.5,168.578,12.700000000000001,67.06,1148.6,1.8,79.0,8.387361769352292,5.676525821596243,47.7,0.9,2.0,9.3,3.394,2.3,13.992164674634795,0.375,2.3,0.0,106.923,11.600000000000001,22.2,4.8,4.17710843373494,7.4
2023-05-15,mm,9.464144144144145,3.1,4.1,0.0,1.4,87.3,40.18,1.4,19.41091113610799,80.4,68.7,79.0,1107.9,93.7,6.6,8.387361769352292,5.676525821596243,46.56872998932764,0.0,0.0,42.02942462600691,3.2,63.68137380191693,13.992164674634795,28.210327272727277,5.334,0.0,41.6,9.0,61.7099128540305,68.2064966139955,4.17710843373494,44.9
2023-05-16,mm,9.464144144144145,0.2,0.3,6.7,8.299999999999999,30.1,19.9,0.0,19.41091113610799,57.3,3.6,71.4,1099.5,19.7,3.1,8.387361769352292,5.676525821596243,46.56872998932764,0.0,0.0,42.02942462600691,0.30000000000000004,63.68137380191693,13.992164674634795,28.210327272727277,19.05,0.0,7.1,51.3,61.7099128540305,68.2064966139955,4.17710843373494,0.0
2023-05-17,mm,9.464144144144145,24.852,16.6,0.0,3.83,6.7,60.980000000000004,0.6,24.4,24.9,0.1,0.04,1208.1,0.1,902.0,0.0,5.676525821596243,18.200000000000003,10.31,0.0,0.0,0.2,0.7,13.992164674634795,0.149,0.0,0.0,0.1,4.1,64.39999999999999,0.0,4.17710843373494,3.2
2023-05-18,mm,9.464144144144145,2.9770000000000003,3.3,2.2,3.74,1.5,90.325,0.2,3.7,107.47,24.700000000000003,1.8,1166.8,0.1,436.29999999999995,8.387361769352292,5.676525821596243,0.0,0.0,2.0,7.6,0.258,0.3,0.0,0.452,1.3,0.0,0.1,3.6,0.1,0.0,4.17710843373494,0.0
2023-05-19,mm,9.464144144144145,24.149,0.0,5.0,3.57,1.6,132.645,9.7,26.5,69.8,56.5,0.1,1104.1,0.1,814.8,8.387361769352292,5.676525821596243,16.7,0.1,0.0,56.1,19.997,0.0,20.7,4.524,15.234,0.1,1.6,4.3,3.0,13.909,4.17710843373494,0.8
2023-05-20,mm,9.464144144144145,129.477,0.0,48.7,3.58,106.7,164.57999999999998,134.2,36.7,31.43,90.0,92.0,1047.7,60.800000000000004,128.9,8.387361769352292,5.676525821596243,54.3,0.02,10.7,56.8,56.97299999999999,0.0,12.1,36.775,116.298,0.3,0.1,7.0,18.5,90.769,4.17710843373494,0.0
2023-05-21,mm,9.464144144144145,60.637,5.4,77.6,4.44,171.3,64.78999999999999,185.2,15.0,263.34,85.1,64.41,1172.5,13.8,8.3,8.387361769352292,5.676525821596243,11.0,0.64,3.6,53.1,52.115,35.47,1.3,73.08200000000001,108.57000000000001,0.0,1.7000000000000002,39.3,23.1,103.586,4.17710843373494,0.0
2023-05-22,mm,9.464144144144145,115.499,17.6,4.32,7.640000000000001,6.1,173.42000000000002,52.900000000000006,91.9,11.7,86.1,17.73,1208.7,7.0,260.2,8.387361769352292,5.676525821596243,140.8,15.71,8.4,11.4,86.957,86.76,4.0,27.339000000000002,31.97,0.0,15.899999999999999,3.4,140.7,95.162,4.17710843373494,2.2
2023-05-23,mm,9.464144144144145,148.53,12.5,1.5,39.23,19.2,251.678,150.1,15.2,18.9,62.800000000000004,0.02,1107.5,10.8,301.1,8.387361769352292,5.676525821596243,140.6,0.02,49.2,43.7,66.186,24.909999999999997,32.8,107.14699999999999,76.44,0.0,0.1,4.3,115.6,30.935,4.17710843373494,0.0
2023-05-24,mm,9.464144144144145,12.33,1.9,5.45,7.01,11.3,493.741,13.100000000000001,58.0,84.796,27.900000000000002,30.45,1207.2,51.8,584.7,0.0,5.676525821596243,57.6,0.01,8.9,153.8,107.911,3.3,3.4,2.2,4.800000000000001,0.0,12.0,4.7,79.89999999999999,2.3,4.17710843373494,5.9
2023-05-25,mm,9.464144144144145,157.461,23.7,2.2,35.42,137.5,231.18699999999998,87.5,6.800000000000001,192.351,41.300000000000004,61.699999999999996,1160.5,15.8,336.5,0.1,5.676525821596243,122.5,71.61,43.2,16.4,40.325,44.35,66.3,38.082,83.19,0.0,1.9,5.6,45.4,68.7,4.17710843373494,85.8
2023-05-26,mm,9.464144144144145,38.699,28.2,20.630000000000003,5.18,20.2,455.00800000000004,6.1,168.5,161.349,18.3,3.12,1102.3999999999999,12.799999999999999,154.1,0.0,5.676525821596243,187.2,30.310000000000002,44.1,27.7,5.715,16.479999999999997,30.7,2.474,3.5,0.0,7.244,5.699999999999999,92.9,1.8,4.17710843373494,0.0
2023-05-27,mm,9.464144144144145,153.429,30.5,13.29,2.21,99.5,124.94200000000001,9.0,20.1,62.735,1.7,27.029999999999998,1222.1,35.199999999999996,82.4,0.0,5.676525821596243,13.6,11.69,19.8,35.7,4.199999999999999,19.56,0.0,0.572,20.0,0.0,3.117,22.9,71.4,4.8,4.17710843373494,21.2
2023-05-28,mm,9.464144144144145,122.00399999999999,13.0,48.77,2.21,49.1,80.642,29.4,2.7,50.656,9.4,0.62,1224.0,6.1,138.59999999999997,0.0,5.676525821596243,17.7,0.32,0.2,0.1,8.142,0.12000000000000001,2.8,25.035999999999998,21.708,1.4,1.7,7.3,147.79999999999998,137.1,4.17710843373494,0.0
2023-05-29,mm,9.464144144144145,124.613,9.5,20.77,11.43,74.9,89.186,54.0,7.8999999999999995,115.75999999999999,36.7,27.91,1172.9,0.2,32.800000000000004,8.387361769352292,5.676525821596243,0.4,10.02,6.0,0.0,17.192999999999998,85.27,17.3,7.945,9.1,4.5,9.5,35.599999999999994,26.2,16.6,4.17710843373494,1.4
2023-05-30,mm,9.464144144144145,95.489,12.7,5.6,2.33,33.5,69.344,193.89999999999998,2.3,51.58,3.7,49.91,1180.5,0.0,347.49999999999994,0.2,5.676525821596243,9.6,6.699999999999999,2.8000000000000003,8.8,2.7720000000000002,16.93,17.8,34.641,40.617999999999995,0.0,25.630000000000003,9.5,78.1,60.3,4.17710843373494,47.8
2023-05-31,mm,9.464144144144145,74.318,1.2,12.48,3.06,21.0,50.588,56.0,21.1,87.99000000000001,29.0,48.65,1227.3999999999999,7.4,35.6,27.9,5.676525821596243,103.8,34.22,4.3,11.6,129.374,5.3999999999999995,96.4,0.562,59.072,22.7,0.5,6.699999999999999,33.3,1.9,4.17710843373494,10.6
2023-06-01,mm,9.464144144144145,111.151,39.9,18.03,4.52,57.1,196.082,130.3,27.1,99.21000000000001,15.399999999999999,18.369999999999997,1114.9,2.5,99.0,5.6,5.676525821596243,109.0,14.559999999999999,26.9,26.9,7.5360000000000005,3.55,14.7,56.117999999999995,122.28800000000001,0.4,84.501,2.7,77.9,77.5,4.17710843373494,134.8
2023-06-02,mm,9.464144144144145,4.475,0.0,9.42,2.16,2.0,10.323,7.9,2.0,11.835,1.8,1.6,1234.2,0.0,116.7,8.387361769352292,5.676525821596243,7.7,0.55,3.7,25.2,0.41400000000000003,16.31,20.5,2.881,9.1,4.0,0.445,4.8,0.7000000000000001,6.6,4.17710843373494,42.2
2023-06-03,mm,9.464144144144145,0.462,0.0,12.56,2.46,2.8,26.031,11.2,0.0,28.073999999999998,0.1,0.5,1267.0,0.0,0.0,0.0,5.676525821596243,0.1,9.399999999999999,7.3,33.4,0.349,3.2,2.0,3.463,0.0,0.0,4.0,4.8,0.6,9.4,4.17710843373494,0.0
2023-06-04,mm,9.464144144144145,156.808,6.7,15.34,2.73,167.1,205.17700000000002,26.2,29.7,36.056,5.7,2.62,1189.6,8.1,9.1,2.6,5.676525821596243,2.0,0.75,40.3,0.2,1.823,1.7,38.5,38.712,7.6,0.0,10.927,33.699999999999996,8.799999999999999,12.5,4.17710843373494,15.2
2023-06-05,mm,9.464144144144145,88.78200000000001,30.8,2.66,20.62,1.5,674.5500000000001,28.0,11.0,196.10000000000002,0.0,17.099999999999998,1084.6,0.5,175.3,0.0,5.676525821596243,34.8,4.37,0.9,9.3,2.945,54.57,8.4,4.618,14.599999999999998,5.0,12.033,3.5,16.5,1.3,4.17710843373494,23.9
2023-06-06,mm,9.464144144144145,35.741,3.8,3.1900000000000004,1.54,4.2,10.521,35.4,75.6,11.11,18.3,11.9,1157.5,0.0,3.6999999999999997,0.0,5.676525821596243,113.5,0.26,2.6,11.4,5.981,0.8200000000000001,54.2,5.015,39.362,0.1,2.086,5.8,45.0,15.8,4.17710843373494,0.0
2023-06-07,mm,9.464144144144145,56.352,16.4,46.11,0.57,2.5,131.07999999999998,0.1,0.1,55.015,4.5,0.1,1242.0,0.39999999999999997,0.2,0.0,5.676525821596243,2.1,0.37,1.2,0.0,1.103,5.2,0.0,2.301,0.5,1.1,34.891,5.5,7.0,0.2,4.17710843373494,5.4
2023-06-08,mm,9.464144144144145,60.013,38.2,140.94,0.41,140.70000000000002,296.86,6.1000000000000005,40.8,164.81,166.2,49.09,1103.6999999999998,15.3,32.599999999999994,8.387361769352292,5.676525821596243,33.800000000000004,27.41,74.60000000000001,0.1,0.685,5.51,5.9,3.952,25.774,0.0,2.4,73.2,4.2,5.6,4.17710843373494,67.9
2023-06-09,mm,9.464144144144145,4.008,15.4,0.5800000000000001,1.33,5.4,44.7,89.9291196388262,2.4,12.799999999999999,41.2,0.3,1312.3,0.2,0.0,8.387361769352292,5.676525821596243,22.1,0.48,0.3,42.02942462600691,8.024,0.0,13.992164674634795,3.059,0.0,2.3,0.0,3.8000000000000003,14.899999999999999,68.2064966139955,4.17710843373494,0.0
2023-06-10,mm,9.464144144144145,65.84,1.8,39.02,3.64,25.3,21.4,89.9291196388262,17.6,18.2,49.8,27.0,1188.5,8.9,2.5,8.387361769352292,5.676525821596243,0.8,0.26,40.9,42.02942462600691,4.3,0.0,13.992164674634795,3.498,0.0,0.5,0.0,47.7,17.9,68.2064966139955,4.17710843373494,0.0
2023-06-11,mm,9.464144144144145,11.19,8.6,2.2800000000000002,2.85,2.0,109.17,89.9291196388262,13.5,43.33,0.1,0.52,1226.8,2.0,30.799999999999997,0.1,5.676525821596243,21.0,0.15,0.3,42.02942462600691,2.733,0.16,13.992164674634795,3.302,0.0,4.6,0.0,4.2,4.300000000000001,68.2064966139955,4.17710843373494,25.8
2023-06-12,mm,9.464144144144145,0.0,2.7,14.780000000000001,2.15,5.2,25.44,9.7,0.6,43.83,3.5,0.2,1072.5,0.1,1.4,8.387361769352292,5.676525821596243,0.0,0.0,7.199999999999999,42.02942462600691,0.022,1.72,13.992164674634795,2.415,0.0,67.1,0.0,5.3,0.0,68.2064966139955,4.17710843373494,0.0
2023-06-13,mm,9.464144144144145,10.3,0.0,3.7,0.83,2.3,8.7,6.8,32.1,44.400000000000006,136.3,0.0,1311.5,0.0,6.5,0.0,5.676525821596243,0.8999999999999999,0.0,1.3,0.1,0.0,0.0,11.9,0.966,0.4,2.6,0.5,4.9,0.1,6.9,4.17710843373494,0.0
2023-06-15,mm,9.464144144144145,7.8,12.1,6.6000000000000005,0.35,28.200000000000003,589.196,15.6,103.8,813.86,47.0,0.08,1122.7,19.4,15.4,8.387361769352292,5.676525821596243,90.4,0.0,4.2,12.9,4.987,0.30000000000000004,58.9,0.373,26.900000000000002,15.8,0.1,12.6,1.4,6.4,4.17710843373494,2.5
2023-06-16,mm,9.464144144144145,38.1,48.2,19.810000000000002,1.37,161.8,306.35999999999996,31.6,10.0,262.271,8.2,0.0,1136.5,70.89999999999999,12.1,8.387361769352292,5.676525821596243,0.4,0.0,27.400000000000002,4.0,0.638,15.99,10.3,3.091,28.1,27.7,6.573,37.4,0.4,0.7,4.17710843373494,139.3
2023-06-17,mm,9.464144144144145,11.799999999999999,36.5,7.8999999999999995,0.16,56.3,103.041,7.7,3.2,69.751,5.5,9.17,1062.2,23.099999999999998,11.7,8.387361769352292,5.676525821596243,2.0,0.0,16.1,0.6,1.928,2.6,1.0,0.157,2.7,13.5,9.325,16.6,0.6,1.8,4.17710843373494,0.4
2023-06-18,mm,9.464144144144145,0.2,5.5,2.76,0.07,3.7,31.454,6.6,0.5,52.394999999999996,0.0,0.4,1339.5,6.5,2.2,8.387361769352292,5.676525821596243,1.3,0.02,4.5,0.0,0.0,0.2,21.1,0.051,0.0,96.0,1.287,3.6,0.0,0.0,4.17710843373494,0.0
2023-06-19,mm,9.464144144144145,0.0,1.5,0.8999999999999999,0.0,1.4,9.376000000000001,1.5,0.0,40.6,0.1,0.0,1330.9,0.1,0.0,8.387361769352292,5.676525821596243,0.2,0.0,1.8,0.0,0.0,0.1,0.0,0.023,0.0,3.3000000000000003,0.0,4.6,0.0,0.015,4.17710843373494,9.4
2023-06-20,mm,9.464144144144145,0.029,0.3,0.7,0.0,2.2,39.48,4.5,7.0,44.8,0.0,0.2,1244.5,0.2,10.2,8.387361769352292,5.676525821596243,0.4,0.0,3.3,1.9,0.0,0.0,7.0,0.031,0.0,0.1,0.0,5.1,0.0,0.0,4.17710843373494,2.6
2023-06-21,mm,9.464144144144145,0.219,0.0,1.6,0.0,5.5,39.141,0.0,44.3,48.33,7.8,0.13,1186.9,0.3,15.5,8.387361769352292,5.676525821596243,14.8,0.0,3.2,0.2,2.8360000000000003,0.12000000000000001,5.3,0.259,0.4,0.0,0.0,5.5,0.0,6.2,4.17710843373494,26.0
2023-06-22,mm,9.464144144144145,5.43,1.6,6.7,9.864574944071588,107.9,47.08,8.9,21.4,75.74000000000001,7.5,20.5,1147.8,1.4,28.299999999999997,8.387361769352292,5.676525821596243,28.0,0.0,16.9,3.1,5.823,0.0,17.8,0.07,50.74,0.5,6.2,62.8,4.0,4.178999999999999,4.17710843373494,1.8
2023-06-23,mm,9.464144144144145,40.599999999999994,2.4,16.53,9.864574944071588,107.3,52.25,111.19999999999999,10.3,69.05,68.1,12.629999999999999,1159.8,50.6,16.7,8.387361769352292,5.676525821596243,1.4,0.0,10.7,0.0,1.053,1.75,5.3,6.063,64.896,1.6,7.8,3.6,11.7,4.7,4.17710843373494,0.0
2023-06-24,mm,9.464144144144145,6.0,1.2,2.1399999999999997,9.864574944071588,30.599999999999998,202.66,89.9291196388262,19.41091113610799,125.45,2.6,1.9,1150.5,0.2,37.6,0.0,5.676525821596243,18.6,5.720000000000001,5.0,42.02942462600691,0.723,0.0,13.992164674634795,0.2,4.318,0.0,0.0,3.5999999999999996,30.599999999999998,68.2064966139955,4.17710843373494,0.2
2023-06-25,mm,9.464144144144145,59.099999999999994,15.6,1.5,9.864574944071588,83.0,23.55,103.3,19.41091113610799,77.23,72.6,14.0,1092.2,0.2,169.3,8.387361769352292,5.676525821596243,11.200000000000001,6.66,24.7,42.02942462600691,3.833,2.6,2.7,23.97,87.992,11.299999999999999,0.0,35.3,9.5,8.8,4.17710843373494,1.4
2023-06-26,mm,9.464144144144145,77.4,36.6,57.65,9.864574944071588,45.4,115.37,46.800000000000004,40.2,173.24,20.9,34.699999999999996,1133.2,53.9,58.1,0.0,5.676525821596243,57.0,3.71,9.9,30.4,4.198,17.12,126.4,0.8069999999999999,8.862,2.0,3.9,8.8,157.2,10.8,4.17710843373494,6.2
2023-06-27,mm,9.464144144144145,22.5,0.0,2.77,9.864574944071588,8.9,53.86,3.9000000000000004,1.3,84.26,0.1,0.1,931.2,1.2,1.8,8.387361769352292,5.676525821596243,0.8,1.25,3.7,0.6,0.6950000000000001,0.2,0.1,4.472,0.2,5.3999999999999995,0.0,4.6,34.0,0.1,4.17710843373494,7.4
2023-06-28,mm,9.464144144144145,9.5,11.1,5.5,9.864574944071588,2.5,148.92000000000002,5.2,8.6,94.32,0.1,12.15,781.1,1.7,0.30000000000000004,8.387361769352292,5.676525821596243,21.2,0.32,1.1,44.1,0.1,12.6,8.3,0.062,11.4,0.0,2.2,3.2,14.3,0.2,4.17710843373494,8.0
2023-06-29,mm,9.464144144144145,21.700000000000003,16.3,2.1,9.864574944071588,2.3,33.36,0.0,8.4,117.63,0.1,0.4,1142.4,18.4,56.400000000000006,8.387361769352292,5.676525821596243,37.3,4.41,1.1,16.1,1.278,6.87,0.3,0.041,0.0,0.7,27.599999999999998,12.2,10.799999999999999,0.0,4.17710843373494,42.7
2023-06-30,mm,9.464144144144145,0.0,5.9,2.5,9.864574944071588,1.9000000000000001,15.19,0.0,36.4,83.33,10.5,0.0,1153.6,2.5,2.4,8.387361769352292,5.676525821596243,58.5,0.22,2.1,1.1,0.537,0.1,26.0,0.015,0.0,5.7,39.3,8.3,1.9000000000000001,0.0,4.17710843373494,60.599999999999994
2023-07-01,mm,9.464144144144145,28.799999999999997,23.5,96.80000000000001,9.864574944071588,50.6,60.0,9.9,12.7,123.9,6.1,11.5,1162.1,35.400000000000006,3.3,8.387361769352292,5.676525821596243,10.0,0.0,3.4,0.5,0.0,0.0,3.5,0.157,4.6,13.6,0.0,3.0999999999999996,2.9,3.0,4.17710843373494,65.8
2023-07-02,mm,9.464144144144145,23.4,23.0,8.309999999999999,9.864574944071588,39.800000000000004,194.86,89.9291196388262,0.0,77.44999999999999,132.2,1.04,1220.3,18.9,80.6,8.387361769352292,5.676525821596243,6.300000000000001,14.450000000000001,6.5,42.02942462600691,3.3810000000000002,3.81,7.0,14.967,10.922,17.3,0.0,70.7,72.6,68.2064966139955,4.17710843373494,0.0
